##NAMES=Iron
##RRUFFID=R070255
##IDEAL CHEMISTRY=Fe
##LOCALITY=Camp Creek district, Silver Bow County, Montana, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Steel-gray anhedral grains
##STATUS=The identification of this mineral is not yet confirmed.
##URL=rruff.info/R070255
771.7465, 1517.989
773.6750, 1524.329
775.6035, 1528.931
777.5319, 1528.348
779.4604, 1522.572
781.3889, 1520.087
783.3173, 1525.752
785.2458, 1532.237
787.1743, 1536.083
789.1027, 1536.010
791.0312, 1534.484
792.9597, 1528.926
794.8881, 1525.323
796.8166, 1526.660
798.7451, 1531.532
800.6735, 1534.608
802.6020, 1535.271
804.5305, 1535.384
806.4589, 1533.467
808.3874, 1531.221
810.3159, 1531.750
812.2443, 1537.767
814.1728, 1542.376
816.1013, 1542.899
818.0297, 1540.350
819.9582, 1540.270
821.8867, 1547.289
823.8151, 1553.107
825.7436, 1552.854
827.6721, 1546.224
829.6005, 1542.002
831.5290, 1539.544
833.4575, 1538.483
835.3859, 1543.606
837.3144, 1556.536
839.2429, 1564.606
841.1713, 1559.176
843.0998, 1552.396
845.0283, 1553.805
846.9567, 1563.957
848.8852, 1570.271
850.8137, 1569.358
852.7421, 1566.834
854.6706, 1566.759
856.5991, 1570.784
858.5275, 1575.728
860.4560, 1581.159
862.3845, 1587.075
864.3129, 1596.909
866.2414, 1604.153
868.1699, 1603.051
870.0983, 1591.014
872.0268, 1584.874
873.9553, 1586.551
875.8837, 1590.490
877.8122, 1592.558
879.7407, 1590.494
881.6691, 1587.894
883.5976, 1588.415
885.5261, 1595.211
887.4545, 1603.225
889.3830, 1611.072
891.3115, 1615.505
893.2399, 1618.072
895.1684, 1616.912
897.0969, 1615.553
899.0253, 1616.534
900.9538, 1622.646
902.8823, 1635.607
904.8107, 1645.247
906.7392, 1646.678
908.6677, 1636.498
910.5961, 1626.582
912.5246, 1621.672
914.4531, 1625.944
916.3815, 1630.117
918.3100, 1628.953
920.2385, 1628.439
922.1669, 1637.918
924.0954, 1654.907
926.0239, 1658.497
927.9523, 1645.883
929.8808, 1634.933
931.8093, 1636.336
933.7377, 1642.478
935.6662, 1646.726
937.5947, 1652.730
939.5231, 1660.178
941.4516, 1667.247
943.3801, 1666.925
945.3085, 1662.495
947.2370, 1658.564
949.1655, 1659.363
951.0939, 1667.323
953.0224, 1676.424
954.9509, 1682.609
956.8793, 1685.320
958.8078, 1686.825
960.7363, 1689.645
962.6647, 1694.434
964.5932, 1695.633
966.5217, 1689.010
968.4501, 1685.304
970.3786, 1688.039
972.3071, 1695.416
974.2355, 1701.613
976.1640, 1707.367
978.0925, 1713.277
980.0209, 1717.098
981.9494, 1716.513
983.8779, 1711.583
985.8063, 1707.272
987.7348, 1711.715
989.6633, 1722.002
991.5917, 1731.324
993.5202, 1735.017
995.4487, 1738.749
997.3771, 1739.833
999.3056, 1738.904
1001.234, 1740.569
1003.163, 1746.412
1005.091, 1750.268
1007.019, 1751.180
1008.948, 1753.885
1010.876, 1756.338
1012.805, 1757.697
1014.733, 1760.206
1016.662, 1769.342
1018.590, 1773.673
1020.519, 1770.729
1022.447, 1770.144
1024.376, 1778.089
1026.304, 1783.643
1028.233, 1780.718
1030.161, 1787.380
1032.090, 1799.163
1034.018, 1806.575
1035.947, 1805.304
1037.875, 1803.844
1039.803, 1808.058
1041.732, 1812.887
1043.660, 1816.500
1045.589, 1818.975
1047.517, 1821.010
1049.446, 1820.340
1051.374, 1823.319
1053.303, 1832.756
1055.231, 1842.210
1057.160, 1846.548
1059.088, 1845.733
1061.017, 1841.150
1062.945, 1838.481
1064.874, 1841.246
1066.802, 1847.787
1068.730, 1851.329
1070.659, 1851.642
1072.587, 1853.891
1074.516, 1853.813
1076.444, 1849.298
1078.373, 1843.531
1080.301, 1839.104
1082.230, 1838.897
1084.158, 1840.548
1086.087, 1840.927
1088.015, 1841.744
1089.944, 1845.402
1091.872, 1850.381
1093.801, 1851.534
1095.729, 1852.249
1097.657, 1861.002
1099.586, 1881.254
1101.514, 1896.322
1103.443, 1890.278
1105.371, 1876.721
1107.300, 1873.725
1109.228, 1882.882
1111.157, 1891.357
1113.085, 1895.564
1115.014, 1902.014
1116.942, 1912.396
1118.871, 1917.092
1120.799, 1912.641
1122.728, 1899.356
1124.656, 1894.455
1126.584, 1901.018
1128.513, 1904.467
1130.441, 1900.056
1132.370, 1888.209
1134.298, 1886.096
1136.227, 1904.146
1138.155, 1922.453
1140.084, 1930.377
1142.012, 1927.306
1143.941, 1927.220
1145.869, 1939.675
1147.798, 1947.402
1149.726, 1938.907
1151.655, 1920.261
1153.583, 1909.262
1155.511, 1906.988
1157.440, 1910.936
1159.368, 1926.990
1161.297, 1944.241
1163.225, 1948.790
1165.154, 1938.667
1167.082, 1933.263
1169.011, 1938.573
1170.939, 1947.456
1172.868, 1957.032
1174.796, 1966.416
1176.725, 1972.528
1178.653, 1970.775
1180.582, 1972.864
1182.510, 1982.974
1184.438, 1995.120
1186.367, 2004.047
1188.295, 2009.683
1190.224, 2013.159
1192.152, 2011.667
1194.081, 2010.630
1196.009, 2015.777
1197.938, 2024.582
1199.866, 2026.643
1201.795, 2018.227
1203.723, 2011.337
1205.652, 2009.936
1207.580, 2011.865
1209.509, 2015.834
1211.437, 2021.920
1213.365, 2029.163
1215.294, 2038.966
1217.222, 2048.782
1219.151, 2058.115
1221.079, 2066.076
1223.008, 2069.561
1224.936, 2063.219
1226.865, 2061.368
1228.793, 2069.338
1230.722, 2080.995
1232.650, 2089.900
1234.579, 2096.193
1236.507, 2103.298
1238.436, 2113.658
1240.364, 2121.158
1242.292, 2120.533
1244.221, 2116.532
1246.149, 2117.566
1248.078, 2124.862
1250.006, 2132.620
1251.935, 2143.022
1253.863, 2152.989
1255.792, 2156.859
1257.720, 2151.642
1259.649, 2152.132
1261.577, 2164.043
1263.506, 2174.919
1265.434, 2178.400
1267.363, 2177.763
1269.291, 2183.689
1271.219, 2200.714
1273.148, 2212.469
1275.076, 2211.274
1277.005, 2206.138
1278.933, 2201.516
1280.862, 2201.156
1282.790, 2206.781
1284.719, 2219.197
1286.647, 2230.557
1288.576, 2239.748
1290.504, 2249.247
1292.433, 2259.441
1294.361, 2271.830
1296.290, 2280.685
1298.218, 2280.775
1300.146, 2281.900
1302.075, 2289.275
1304.003, 2298.891
1305.932, 2305.911
1307.860, 2311.426
1309.789, 2322.163
1311.717, 2345.134
1313.646, 2365.390
1315.574, 2372.306
1317.503, 2366.662
1319.431, 2357.442
1321.360, 2342.001
1323.288, 2336.442
1325.217, 2351.447
1327.145, 2369.217
1329.073, 2378.092
1331.002, 2384.552
1332.930, 2391.375
1334.859, 2395.458
1336.787, 2396.964
1338.716, 2397.671
1340.644, 2399.642
1342.573, 2400.405
1344.501, 2392.982
1346.430, 2389.836
1348.358, 2405.189
1350.287, 2420.662
1352.215, 2421.335
1354.144, 2406.395
1356.072, 2397.347
1358.000, 2396.213
1359.929, 2403.810
1361.857, 2431.823
1363.786, 2460.413
1365.714, 2471.422
1367.643, 2461.419
1369.571, 2450.796
1371.500, 2442.408
1373.428, 2437.777
1375.357, 2438.054
1377.285, 2438.592
1379.214, 2436.059
1381.142, 2430.731
1383.071, 2424.141
1384.999, 2419.633
1386.927, 2422.302
1388.856, 2435.281
1390.784, 2445.036
1392.713, 2438.921
1394.641, 2421.810
1396.570, 2415.310
1398.498, 2421.779
1400.427, 2426.167
1402.355, 2425.923
1404.284, 2423.871
1406.212, 2419.640
1408.141, 2411.435
1410.069, 2410.970
1411.998, 2413.704
1413.926, 2414.895
1415.854, 2420.762
1417.783, 2432.621
1419.711, 2438.113
1421.640, 2425.441
1423.568, 2417.384
1425.497, 2410.917
1427.425, 2410.589
1429.354, 2425.466
1431.282, 2449.352
1433.211, 2457.339
1435.139, 2444.426
1437.068, 2437.934
1438.996, 2443.369
1440.925, 2447.178
1442.853, 2441.767
1444.781, 2433.078
1446.710, 2433.080
1448.638, 2443.770
1450.567, 2456.265
1452.495, 2467.798
1454.424, 2471.940
1456.352, 2467.247
1458.281, 2458.571
1460.209, 2451.289
1462.138, 2442.757
1464.066, 2440.376
1465.995, 2452.170
1467.923, 2463.022
1469.852, 2462.216
1471.780, 2453.660
1473.708, 2452.302
1475.637, 2460.936
1477.565, 2466.849
1479.494, 2465.314
1481.422, 2460.235
1483.351, 2454.683
1485.279, 2450.657
1487.208, 2451.876
1489.136, 2461.303
1491.065, 2467.455
1492.993, 2467.640
1494.922, 2462.469
1496.850, 2451.401
1498.779, 2440.511
1500.707, 2440.175
1502.635, 2451.892
1504.564, 2464.664
1506.492, 2490.284
1508.421, 2510.512
1510.349, 2507.874
1512.278, 2493.015
1514.206, 2490.070
1516.135, 2503.790
1518.063, 2517.406
1519.992, 2532.986
1521.920, 2542.905
1523.849, 2542.017
1525.777, 2538.070
1527.706, 2542.117
1529.634, 2554.587
1531.563, 2563.285
1533.491, 2565.284
1535.419, 2567.781
1537.348, 2572.637
1539.276, 2575.842
1541.205, 2573.414
1543.133, 2568.821
1545.062, 2581.362
1546.990, 2621.589
1548.919, 2651.205
1550.847, 2648.521
1552.776, 2641.895
1554.704, 2655.242
1556.633, 2680.050
1558.561, 2693.315
1560.490, 2692.235
1562.418, 2692.380
1564.346, 2696.917
1566.275, 2701.724
1568.203, 2705.585
1570.132, 2708.566
1572.060, 2709.247
1573.989, 2706.638
1575.917, 2709.413
1577.846, 2722.731
1579.774, 2736.740
1581.703, 2746.883
1583.631, 2753.314
1585.560, 2755.381
1587.488, 2753.750
1589.417, 2759.440
1591.345, 2777.419
1593.273, 2793.095
1595.202, 2802.959
1597.130, 2807.731
1599.059, 2807.065
1600.987, 2801.874
1602.916, 2794.756
1604.844, 2785.317
1606.773, 2774.620
1608.701, 2756.835
1610.630, 2745.777
1612.558, 2753.443
1614.487, 2769.552
1616.415, 2774.871
1618.344, 2768.047
1620.272, 2763.653
1622.200, 2767.242
1624.129, 2765.657
1626.057, 2750.123
1627.986, 2732.270
1629.914, 2722.561
1631.843, 2720.175
1633.771, 2715.515
1635.700, 2706.356
1637.628, 2701.045
1639.557, 2703.209
1641.485, 2707.048
1643.414, 2710.711
1645.342, 2714.556
1647.271, 2722.337
1649.199, 2736.348
1651.127, 2736.684
1653.056, 2712.499
1654.984, 2690.994
1656.913, 2674.405
1658.841, 2666.486
1660.770, 2675.546
1662.698, 2697.180
1664.627, 2706.914
1666.555, 2700.639
1668.484, 2695.333
1670.412, 2696.120
1672.341, 2694.181
1674.269, 2680.617
1676.198, 2666.369
1678.126, 2667.919
1680.054, 2686.198
1681.983, 2693.723
1683.911, 2680.928
1685.840, 2677.571
1687.768, 2701.348
1689.697, 2722.526
1691.625, 2722.696
1693.554, 2710.280
1695.482, 2701.914
1697.411, 2697.641
1699.339, 2697.518
1701.268, 2705.749
1703.196, 2710.625
1705.125, 2699.416
1707.053, 2693.259
1708.981, 2714.643
1710.910, 2753.415
1712.838, 2771.785
1714.767, 2766.411
1716.695, 2757.669
1718.624, 2741.961
1720.552, 2732.558
1722.481, 2737.861
1724.409, 2747.674
1726.338, 2753.715
1728.266, 2756.572
1730.195, 2759.085
1732.123, 2761.086
1734.052, 2763.756
1735.980, 2767.561
1737.908, 2771.617
1739.837, 2773.233
1741.765, 2776.754
1743.694, 2788.573
1745.622, 2806.638
1747.551, 2820.605
1749.479, 2830.357
1751.408, 2834.424
1753.336, 2830.215
1755.265, 2823.961
1757.193, 2816.673
1759.122, 2810.166
1761.050, 2803.781
1762.979, 2799.377
1764.907, 2807.751
1766.835, 2832.398
1768.764, 2853.040
1770.692, 2865.732
1772.621, 2873.411
1774.549, 2876.767
1776.478, 2876.253
1778.406, 2871.106
1780.335, 2862.459
1782.263, 2853.290
1784.192, 2842.016
1786.120, 2840.734
1788.049, 2859.240
1789.977, 2875.685
1791.906, 2878.267
1793.834, 2876.841
1795.762, 2881.179
1797.691, 2889.665
1799.619, 2895.353
1801.548, 2897.281
1803.476, 2901.635
1805.405, 2910.352
1807.333, 2919.712
1809.262, 2927.480
1811.190, 2936.548
1813.119, 2955.396
1815.047, 2976.683
1816.976, 2975.552
1818.904, 2942.526
1820.833, 2928.712
1822.761, 2949.740
1824.689, 2966.769
1826.618, 2969.243
1828.546, 2970.321
1830.475, 2981.136
1832.403, 2994.753
1834.332, 2996.634
1836.260, 2985.289
1838.189, 2981.646
1840.117, 2988.101
1842.046, 2997.973
1843.974, 3015.938
1845.903, 3030.505
1847.831, 3034.517
1849.760, 3034.707
1851.688, 3037.613
1853.616, 3043.279
1855.545, 3054.084
1857.473, 3073.416
1859.402, 3079.638
1861.330, 3063.179
1863.259, 3046.892
1865.187, 3034.090
1867.116, 3028.708
1869.044, 3036.402
1870.973, 3051.916
1872.901, 3067.639
1874.830, 3083.021
1876.758, 3088.881
1878.687, 3080.949
1880.615, 3077.008
1882.543, 3081.964
1884.472, 3090.960
1886.400, 3104.158
1888.329, 3118.185
1890.257, 3131.831
1892.186, 3143.272
1894.114, 3144.962
1896.043, 3135.387
1897.971, 3125.730
1899.900, 3106.773
1901.828, 3103.974
1903.757, 3141.556
1905.685, 3175.148
1907.614, 3171.595
1909.542, 3152.479
1911.470, 3149.554
1913.399, 3161.786
1915.327, 3173.564
1917.256, 3188.383
1919.184, 3194.381
1921.113, 3181.374
1923.041, 3173.368
1924.970, 3175.045
1926.898, 3184.033
1928.827, 3204.962
1930.755, 3229.106
1932.684, 3241.289
1934.612, 3242.096
1936.541, 3236.957
1938.469, 3224.031
1940.397, 3217.270
1942.326, 3224.617
1944.254, 3226.884
1946.183, 3203.514
1948.111, 3186.231
1950.040, 3205.117
1951.968, 3241.954
1953.897, 3270.413
1955.825, 3289.928
1957.754, 3291.279
1959.682, 3266.553
1961.611, 3251.594
1963.539, 3260.146
1965.468, 3265.344
1967.396, 3250.690
1969.324, 3240.490
1971.253, 3255.515
1973.181, 3283.444
1975.110, 3307.421
1977.038, 3327.028
1978.967, 3331.798
1980.895, 3313.256
1982.824, 3310.063
1984.752, 3335.810
1986.681, 3356.024
1988.609, 3355.468
1990.538, 3355.148
1992.466, 3373.116
1994.395, 3391.722
1996.323, 3381.414
1998.251, 3355.574
2000.180, 3363.757
2002.108, 3408.318
2004.037, 3428.200
2005.965, 3407.834
2007.894, 3390.449
2009.822, 3384.536
2011.751, 3386.083
2013.679, 3398.228
2015.608, 3412.629
2017.536, 3424.358
2019.465, 3431.906
2021.393, 3429.369
2023.322, 3416.401
2025.250, 3411.810
2027.178, 3416.025
2029.107, 3428.046
2031.035, 3457.240
2032.964, 3478.380
2034.892, 3485.165
2036.821, 3482.505
2038.749, 3461.412
2040.678, 3441.240
2042.606, 3449.234
2044.535, 3474.372
2046.463, 3485.938
2048.392, 3483.759
2050.320, 3482.142
2052.249, 3481.899
2054.177, 3483.444
2056.105, 3491.968
2058.034, 3494.852
2059.962, 3477.610
2061.891, 3465.500
2063.819, 3479.898
2065.748, 3506.152
2067.676, 3527.778
2069.605, 3543.884
2071.533, 3548.899
2073.462, 3541.415
2075.390, 3532.647
2077.319, 3519.826
2079.247, 3516.243
2081.176, 3527.212
2083.104, 3541.805
2085.032, 3561.561
2086.961, 3576.724
2088.889, 3573.794
2090.818, 3567.987
2092.746, 3582.408
2094.675, 3608.845
2096.603, 3618.826
2098.532, 3610.382
2100.460, 3610.034
2102.389, 3626.846
2104.317, 3633.867
2106.246, 3621.234
2108.174, 3612.525
2110.103, 3616.267
2112.031, 3620.685
2113.959, 3619.021
2115.888, 3616.006
2117.816, 3613.323
2119.745, 3613.870
2121.673, 3627.759
2123.602, 3651.758
2125.530, 3664.377
2127.459, 3663.403
2129.387, 3665.940
2131.316, 3678.715
2133.244, 3683.426
2135.173, 3662.106
2137.101, 3651.923
2139.030, 3677.221
2140.958, 3705.713
2142.886, 3714.759
2144.815, 3713.891
2146.743, 3711.315
2148.672, 3709.797
2150.600, 3723.559
2152.529, 3751.095
2154.457, 3759.008
2156.386, 3742.512
2158.314, 3734.506
2160.243, 3745.902
2162.171, 3748.079
2164.100, 3716.231
2166.028, 3697.224
2167.957, 3720.771
2169.885, 3751.787
2171.813, 3765.395
2173.742, 3770.619
2175.670, 3780.180
2177.599, 3791.254
2179.527, 3792.228
2181.456, 3783.271
2183.384, 3786.239
2185.313, 3803.420
2187.241, 3816.220
2189.170, 3822.097
2191.098, 3824.847
2193.027, 3822.607
2194.955, 3822.498
2196.884, 3828.065
2198.812, 3835.715
2200.740, 3846.285
2202.669, 3855.069
2204.597, 3852.826
2206.526, 3847.118
2208.454, 3857.464
2210.383, 3880.530
2212.311, 3884.664
2214.240, 3868.738
2216.168, 3871.717
2218.097, 3901.211
2220.025, 3916.605
2221.954, 3904.973
2223.882, 3895.724
2225.811, 3899.769
2227.739, 3904.799
2229.667, 3905.592
2231.596, 3906.146
2233.524, 3909.083
2235.453, 3913.363
2237.381, 3920.357
2239.310, 3926.677
2241.238, 3922.458
2243.167, 3910.167
2245.095, 3905.321
2247.024, 3907.917
2248.952, 3906.298
2250.881, 3896.918
2252.809, 3901.574
2254.738, 3931.641
2256.666, 3957.731
2258.594, 3980.025
2260.523, 3988.076
2262.451, 3961.969
2264.380, 3941.232
2266.308, 3957.213
2268.237, 3979.323
2270.165, 3974.135
2272.094, 3961.789
2274.022, 3978.840
2275.951, 4011.160
2277.879, 4018.398
2279.808, 4003.834
2281.736, 4002.661
2283.665, 4020.408
2285.593, 4023.389
2287.521, 3992.582
2289.450, 3981.837
2291.378, 4005.154
2293.307, 4023.236
2295.235, 4024.411
2297.164, 4028.789
2299.092, 4044.401
2301.021, 4063.571
2302.949, 4088.776
2304.878, 4108.363
2306.806, 4106.700
2308.735, 4098.025
2310.663, 4102.070
2312.592, 4114.295
2314.520, 4121.095
2316.448, 4124.549
2318.377, 4146.337
2320.305, 4187.007
2322.234, 4202.224
2324.162, 4186.080
2326.091, 4194.772
2328.019, 4245.739
2329.948, 4277.362
2331.876, 4274.408
2333.805, 4255.839
2335.733, 4202.188
2337.662, 4168.259
2339.590, 4198.979
2341.519, 4223.289
2343.447, 4181.687
2345.375, 4138.205
2347.304, 4157.656
2349.232, 4193.894
2351.161, 4190.150
2353.089, 4165.822
2355.018, 4153.846
2356.946, 4153.011
2358.875, 4159.426
2360.803, 4173.032
2362.732, 4189.411
2364.660, 4210.058
2366.589, 4225.087
2368.517, 4235.830
2370.446, 4228.826
2372.374, 4194.539
2374.302, 4174.887
2376.231, 4187.875
2378.159, 4196.961
2380.088, 4183.184
2382.016, 4176.037
2383.945, 4189.081
2385.873, 4207.646
2387.802, 4234.239
2389.730, 4251.726
2391.659, 4237.493
2393.587, 4217.406
2395.516, 4214.287
2397.444, 4223.466
2399.373, 4243.888
2401.301, 4269.125
2403.229, 4283.288
2405.158, 4288.207
2407.086, 4293.950
2409.015, 4300.550
2410.943, 4299.857
2412.872, 4291.470
2414.800, 4294.598
2416.729, 4312.771
2418.657, 4316.065
2420.586, 4293.771
2422.514, 4281.040
2424.443, 4285.220
2426.371, 4296.249
2428.300, 4322.753
2430.228, 4340.007
2432.156, 4334.330
2434.085, 4332.799
2436.013, 4350.500
2437.942, 4367.120
2439.870, 4377.801
2441.799, 4375.336
2443.727, 4333.988
2445.656, 4298.489
2447.584, 4324.868
2449.513, 4371.506
2451.441, 4387.479
2453.370, 4383.560
2455.298, 4373.497
2457.227, 4361.221
2459.155, 4354.610
2461.083, 4354.157
2463.012, 4363.091
2464.940, 4380.572
2466.869, 4395.173
2468.797, 4407.471
2470.726, 4408.166
2472.654, 4395.281
2474.583, 4392.034
2476.511, 4400.314
2478.440, 4416.274
2480.368, 4445.679
2482.297, 4457.802
2484.225, 4434.130
2486.154, 4416.582
2488.082, 4409.270
2490.010, 4409.748
2491.939, 4422.548
2493.867, 4433.122
2495.796, 4432.604
2497.724, 4437.299
2499.653, 4457.694
2501.581, 4480.891
2503.510, 4505.687
2505.438, 4524.197
2507.367, 4534.354
2509.295, 4532.758
2511.224, 4502.486
2513.152, 4473.989
2515.081, 4483.758
2517.009, 4502.366
2518.938, 4488.178
2520.866, 4467.697
2522.794, 4488.727
2524.723, 4528.794
2526.651, 4543.458
2528.580, 4539.090
2530.508, 4526.226
2532.437, 4511.447
2534.365, 4520.125
2536.294, 4547.136
2538.222, 4565.963
2540.151, 4576.434
2542.079, 4577.588
2544.008, 4569.081
2545.936, 4553.063
2547.865, 4528.720
2549.793, 4528.686
